Date,Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons
2018-06-21,0,1,0.0,0.0,1.0,0.0,19,2811,26.9,42,2.4,2000,0.62,0.0,0.0,Summer
2018-06-21,0,1,0.0,0.0,1.0,0.0,20,2556,25.1,55,2.3,1779,0.08,0.0,0.0,Summer
2018-06-21,0,1,0.0,0.0,1.0,0.0,21,2436,23.8,63,1.5,1455,0.0,0.0,0.0,Summer
2018-06-21,0,1,0.0,0.0,1.0,0.0,22,2179,22.8,67,2.1,1042,0.0,0.0,0.0,Summer
2018-06-21,0,1,0.0,0.0,1.0,0.0,23,1497,21.9,59,2.6,1188,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,0,1137,20.7,67,1.9,885,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,1,912,20.2,75,1.4,525,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,2,602,19.8,80,1.5,370,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,3,413,19.3,85,1.6,345,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,4,268,19.1,86,1.4,322,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,5,336,18.6,85,1.0,384,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,6,710,18.2,83,0.6,448,0.06,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,7,1529,18.8,66,1.1,814,0.46,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,8,2283,21.9,58,1.2,771,1.29,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,9,1284,24.2,47,1.2,822,1.94,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,10,902,26.3,34,0.9,1792,2.57,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,11,1020,28.1,35,1.3,1608,3.02,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,12,1116,29.8,28,1.3,1777,3.21,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,13,1073,30.6,26,1.2,1792,3.17,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,14,1087,31.6,25,2.3,1780,3.21,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,15,1203,31.9,23,1.8,1977,2.57,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,16,1466,30.8,31,3.8,1246,2.17,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,17,2146,30.4,28,2.9,1834,1.9,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,18,3365,29.3,27,3.4,1977,1.24,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,19,2732,27.1,32,3.5,2000,0.52,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,20,2493,25.4,31,2.5,2000,0.07,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,21,2251,24.2,32,1.5,2000,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,22,2103,23.3,32,1.1,2000,0.0,0.0,0.0,Summer
2018-06-22,0,1,0.0,0.0,1.0,0.0,23,1648,22.9,34,1.1,1810,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,0,1322,22.7,36,1.5,2000,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,1,1073,22.5,39,1.1,2000,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,2,818,22.3,37,1.8,2000,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,3,540,22.0,42,0.2,1891,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,4,375,21.6,47,0.4,1985,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,5,339,21.1,48,0.3,2000,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,6,417,21.0,48,0.6,2000,0.01,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,7,622,21.3,44,0.5,1911,0.2,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,8,934,22.6,42,0.7,1887,0.62,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,9,1072,24.3,37,1.1,1939,1.31,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,10,1064,25.8,35,1.5,1900,1.66,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,11,1229,27.5,31,1.9,1841,2.7,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,12,1374,28.4,31,2.7,1849,2.93,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,13,1483,27.9,41,3.9,1649,2.08,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,14,1445,28.0,46,3.6,1401,2.88,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,15,1589,28.4,43,3.1,1337,2.65,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,16,1837,28.3,48,3.1,1232,2.41,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,17,2101,28.1,49,3.2,1117,1.62,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,18,2256,26.3,55,3.2,1119,0.64,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,19,2288,25.7,59,2.8,1083,0.38,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,20,2262,24.6,65,2.1,1018,0.1,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,21,2175,23.8,68,2.2,694,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,22,1932,23.0,74,2.4,473,0.0,0.0,0.0,Summer
2018-06-23,0,1,0.0,0.0,1.0,0.0,23,1402,22.5,77,2.7,396,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,0,849,22.0,81,1.6,374,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,1,545,21.5,83,1.3,345,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,2,1254,20.9,87,1.8,222,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,3,644,20.6,91,0.8,194,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,4,286,20.5,90,0.8,223,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,5,235,20.3,87,1.0,251,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,6,258,20.2,87,2.0,255,0.01,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,7,369,20.5,82,0.8,338,0.16,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,8,561,21.3,78,0.7,351,0.51,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,9,734,23.1,68,1.9,482,1.64,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,10,763,25.0,60,1.5,570,2.33,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,11,870,27.1,52,2.1,557,2.82,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,12,1042,28.9,40,2.3,809,3.15,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,13,1062,30.6,31,2.7,1240,3.24,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,14,1064,31.6,34,2.9,1050,3.12,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,15,1213,31.8,31,3.4,1400,2.85,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,16,1471,31.3,32,3.2,1427,2.38,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,17,1754,30.9,34,2.5,1640,1.79,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,18,2094,29.8,35,3.3,1805,1.15,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,19,2290,27.8,41,2.7,1990,0.45,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,20,2387,26.1,49,1.9,1960,0.1,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,21,2153,24.5,71,1.7,1295,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,22,1801,23.9,72,0.8,1098,0.0,0.0,0.0,Summer
2018-06-24,0,1,0.0,0.0,1.0,0.0,23,1329,23.3,75,2.0,890,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,0,962,22.9,79,0.6,715,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,1,585,22.5,80,1.1,619,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,2,424,22.3,80,0.8,709,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,3,264,22.0,83,0.5,684,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,4,199,21.8,82,0.7,702,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,5,338,21.5,84,0.3,569,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,6,785,21.3,81,0.7,604,0.05,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,7,1620,22.1,74,0.3,830,0.37,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,8,2331,23.8,66,0.9,960,0.74,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,9,1293,25.4,61,1.0,1079,1.28,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,10,878,26.4,55,0.9,901,1.16,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,11,968,27.8,46,1.3,912,1.77,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,12,1039,29.8,42,2.1,1220,2.9,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,13,1073,31.2,36,2.0,1022,2.91,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,14,1016,32.3,35,1.8,982,2.71,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,15,1184,32.7,31,1.7,1243,2.3,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,16,1407,32.2,39,2.8,928,1.74,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,17,2008,31.5,42,2.3,990,1.36,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,18,3238,30.7,43,1.6,931,0.74,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,19,2779,29.8,45,1.5,956,0.32,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,20,2456,28.8,54,1.1,964,0.09,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,21,2372,27.9,55,0.5,1083,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,22,2046,27.4,55,0.3,1001,0.0,0.0,0.0,Summer
2018-06-25,0,1,0.0,0.0,1.0,0.0,23,1437,27.2,55,0.7,920,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,0,1052,26.9,61,1.5,805,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,1,783,26.7,50,1.8,884,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,2,524,26.1,51,1.7,760,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,3,353,25.4,50,1.1,870,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,4,143,24.7,49,1.0,1293,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,5,45,23.7,64,0.9,876,0.0,0.1,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,6,37,22.5,83,0.8,537,0.0,0.4,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,7,49,21.2,87,0.8,376,0.03,1.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,8,53,20.8,94,1.0,159,0.05,3.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,9,19,20.3,96,1.1,143,0.06,6.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,10,9,20.3,97,1.0,103,0.12,9.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,11,11,20.4,97,1.4,129,0.09,16.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,12,10,20.5,97,1.8,257,0.15,5.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,13,24,20.5,97,1.2,338,0.11,14.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,14,26,21.0,97,0.7,381,0.26,2.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,15,65,21.5,97,0.6,311,0.21,4.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,16,56,23.3,96,3.4,441,0.08,1.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,17,113,24.0,95,5.0,362,0.07,2.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,18,156,24.1,95,4.4,261,0.03,1.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,19,203,24.2,94,4.7,242,0.03,1.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,20,199,24.1,94,4.5,214,0.0,0.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,21,275,23.5,94,4.6,227,0.0,1.5,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,22,443,22.4,95,4.1,222,0.0,0.0,0.0,Summer
2018-06-26,0,1,0.0,0.0,1.0,0.0,23,552,21.6,89,4.3,698,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,0,513,20.5,94,3.7,896,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,1,254,20.0,96,3.0,182,0.0,0.1,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,2,164,19.6,97,2.6,201,0.0,0.4,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,3,152,19.4,97,2.9,282,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,4,110,19.2,97,1.0,217,0.0,0.5,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,5,162,19.1,97,1.2,402,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,6,417,19.2,97,1.5,157,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,7,1084,19.3,98,1.0,188,0.06,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,8,1995,19.7,97,1.5,200,0.25,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,9,1238,20.0,96,1.6,287,0.39,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,10,862,21.4,85,1.1,596,1.34,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,11,1015,23.4,73,1.3,827,2.38,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,12,1145,24.1,73,2.2,992,2.15,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,13,1234,24.9,69,2.2,850,2.14,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,14,1243,24.7,72,2.9,720,1.45,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,15,1362,25.5,68,2.4,638,1.61,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,16,1618,25.0,74,2.2,578,0.52,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,17,2115,25.1,70,2.2,796,0.48,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,18,3172,25.0,69,1.5,1125,0.52,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,19,2487,24.9,70,1.8,1131,0.24,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,20,2274,24.2,72,1.4,833,0.03,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,21,2200,23.3,71,1.3,1145,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,22,1959,22.7,77,2.0,1099,0.0,0.0,0.0,Summer
2018-06-27,0,1,0.0,0.0,1.0,0.0,23,980,22.3,83,2.6,490,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,0,561,22.2,84,1.1,482,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,1,1068,22.2,84,0.3,610,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,2,652,22.4,84,0.6,667,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,3,344,22.4,86,0.6,618,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,4,233,22.3,88,0.9,298,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,5,266,22.1,93,0.4,333,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,6,594,22.0,90,0.4,373,0.04,0.1,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,7,1391,22.7,81,0.4,866,0.4,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,8,2288,24.2,73,1.0,1581,0.96,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,9,1246,24.8,75,1.1,1418,0.63,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,10,826,25.3,70,0.6,1386,0.7,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,11,938,26.5,64,1.8,1806,1.3,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,12,1158,27.0,68,2.0,1863,1.3,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,13,1040,27.2,68,1.8,1575,1.1,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,14,1030,27.1,72,3.0,1126,0.91,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,15,1209,26.4,76,3.7,1370,1.01,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,16,766,25.2,81,3.6,961,0.5,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,17,65,22.2,92,1.2,254,0.11,4.9,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,18,596,20.6,97,0.7,222,0.14,21.5,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,19,944,20.9,97,1.0,1747,0.19,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,20,1039,21.0,96,0.1,1431,0.02,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,21,1223,21.3,94,0.3,1314,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,22,1239,21.6,94,1.1,766,0.0,0.0,0.0,Summer
2018-06-28,0,1,0.0,0.0,1.0,0.0,23,931,21.7,96,0.3,293,0.0,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,0,470,21.9,95,1.9,357,0.0,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,1,460,22.0,96,0.1,387,0.0,0.1,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,2,345,22.2,96,0.8,269,0.0,0.2,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,3,227,22.3,96,1.2,290,0.0,0.1,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,4,123,22.3,96,0.0,278,0.0,0.1,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,5,133,22.1,97,0.5,152,0.0,1.5,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,6,308,21.9,97,0.2,190,0.0,4.5,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,7,883,22.0,97,0.9,269,0.03,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,8,2028,22.2,95,1.6,389,0.26,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,9,1195,22.9,86,1.7,538,0.76,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,10,913,24.4,76,2.1,617,1.58,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,11,956,24.8,74,1.8,644,1.41,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,12,1168,26.1,67,2.2,758,2.15,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,13,1117,26.8,65,2.0,732,2.37,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,14,1175,27.8,57,2.1,760,2.62,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,15,1209,28.4,63,2.8,742,2.47,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,16,1554,29.0,57,2.3,987,2.36,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,17,2099,28.5,60,2.6,1014,1.33,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,18,3113,28.1,60,1.9,959,1.05,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,19,2602,27.1,64,1.1,829,0.28,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,20,2339,26.2,70,1.5,792,0.12,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,21,2225,25.2,75,1.4,644,0.0,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,22,2103,24.2,80,1.3,500,0.0,0.0,0.0,Summer
2018-06-29,0,1,0.0,0.0,1.0,0.0,23,1552,23.5,83,1.4,436,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,0,1275,23.0,84,1.9,375,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,1,1070,22.6,85,0.3,323,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,2,859,22.2,88,1.0,295,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,3,625,21.9,88,0.9,274,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,4,382,21.7,93,0.1,244,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,5,247,21.7,88,0.6,289,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,6,310,22.1,85,0.5,303,0.01,0.1,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,7,468,22.5,86,0.6,299,0.07,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,8,825,23.4,81,0.5,313,0.37,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,9,862,24.2,81,0.9,295,0.53,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,10,933,25.1,73,0.9,358,0.66,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,11,871,26.4,71,1.0,430,1.36,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,12,858,25.2,94,2.8,166,0.39,6.4,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,13,1144,25.6,87,1.7,390,0.71,3.5,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,14,1235,27.5,69,0.5,736,1.84,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,15,1311,27.8,71,0.9,733,0.93,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,16,1317,27.9,69,0.5,880,0.61,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,17,1291,27.4,75,2.3,616,0.46,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,18,306,27.5,79,0.5,1237,0.65,0.5,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,19,481,24.3,95,0.5,958,0.11,4.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,20,778,24.2,88,0.8,1276,0.06,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,21,1005,23.9,84,0.7,1552,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,22,1107,23.4,88,0.9,1153,0.0,0.0,0.0,Summer
2018-06-30,0,1,0.0,0.0,1.0,0.0,23,919,22.9,92,0.6,989,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,0,865,22.6,88,0.2,1259,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,1,740,22.7,87,0.5,1072,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,2,586,22.7,87,0.5,1187,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,3,368,22.7,86,0.7,1455,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,4,211,22.7,85,0.7,1547,0.0,0.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,5,54,22.6,86,0.5,1076,0.0,0.1,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,6,60,22.3,93,0.6,1262,0.01,0.4,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,7,25,22.1,89,0.5,1617,0.08,0.5,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,8,20,22.1,93,0.5,805,0.14,1.0,0.0,Summer
2018-01-07,0,1,0.0,0.0,1.0,0.0,9,9,22.1,94,0.9,624,0.22,1.5,0.0,Summer
